recipient,amount,error
2i5E5bXB3YqHQCCFAxVWncEFJPN3CSGNSvEU4AAA3vr5,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DRQ28onq8httgTQLnkYrCB4xtnct7QMa5TvwjxsaL3Cp,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6mD3HSrrWJRPuDPzT2xoaCXeQ8iPu4BaUmTVkzUkC1RF,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HNcUtKg22bQhCUdM3cKUnwuREFEF6Br6uv3QxPn8PoJY,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
41WjakDKVTkMwKqcK3fAH1QF44GTmmvkkLLuR4THKC9Z,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3E5epg537YQbGucxRvzmxPzVhQUyMPHZ4xFcdL785pjH,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7wCj5z8sriMpBuA5Be1YiEa2t8rNEXL3xcYpXNhEmFHT,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
EstqmUsw42UGniHeEXGNmS8tfQwjDBGqCVVW4Jhj7Mu,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6Totd4A1W8uUgBbMS3p2rceKFPwMhf9pdj4mNhGjqxBo,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2S6VUJEVjjvVAqMGzTM3tDCR47bm95pwGTEsXTnW43Zp,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HSx4Hyu7njecqo6oSkN8trc6UCepTjnJ2cBLocFmWME6,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
6ocEjw76CQHj1515996sN7nzKVhsuZCLJTdTAK3Umzrc,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
HRkfyJMj8ZVtFCXpmRHJdCpx2A7y7aCAMYFRqFAcSxLM,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
4hKQAATH4qWLQ6YmHh1EpQLC39mwz7sX2YZvsUUWBSmj,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
E7CvH3CxsgDrLm6EKD14u3qqBLfTnyYQNa7ornGtzk9w,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
H4oG8SR1k8BvKVeD4c4yPjmuGUQdPiK7Fd2XDr8kAQPM,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
6rCrXA57zz9DTt7LEGPFB3XNv2X6YXLPaPyg8kXhZkuZ,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
BkAgJxKTx82tjGuuYiiMc2QK2gqsSNQg9WND95xbQcBb,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7cvsQv3vnEYRXvYZqSFzMducoontA3YU2ALiJRgu4zYq,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3WtnrNPsz4V1TgCb5iZotSyFhK2buu1vbgXJiJ7iukb2,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DuaXRYBuBuDRJ7EL4AD3aWaxQow4M8Fw6Ef57ATQtoz6,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
D2vN5eftmxWjeqrWCqURS8XgnsoPTDdJQEXCve2JYPBh,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5kh8asNMQT2LrzwCnPKjr8yJKzdVawjKB8BBkEheT6HL,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BSexYjVToXndK1Rdz8eAvYdu2So7u7dqC7CK9sjmA4gC,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GMCv1n3mwbKuZXuENT7MGbDazChYj4wgNHZZNQDudBV2,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9HkkLFp3AXnMKm2Mto9mVrrL1VWzfXf4GMcHUWuPL9WY,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CuhsYotPSquDPJNFi3VerZE7WouxuC1xKMxBRcVmrcEa,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
5nh8X3BwgLvSfbMxvsd8F3vpkYL7R9oCSYUFuEv66fJ5,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
32Wajx9EPXXkZ4TktafdjDEVfd4RrzvkVZrAaf595V1o,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8gg2nzjzb9NNP7fGZurVE89K2m8pEVVPhuNtqH4kj7ur,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BbidnXjN2tYiXD2LPXL1ribCAYQ1hp1nvUSx7Es2YS6B,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6AYtq8CnPqZEw5ci1DhtHpJHtyWXBSrfaNwz5N39jezV,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2sBXPLEazWJtGPct1xszyrwwQ7WJhD1R8YyTPYTnm8be,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
G4cErPvzxXNA9TWDnmFtkeao2J8ekXTK6PyYsdcWiNfb,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5MkXTjP2g3GQa1cng3xcgucCXhvd9xvter7nYWB9tMPv,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3xTKSf39VhpboNVmNZ6qRMrBKubgBvVC7XrrvXFMHTLx,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GmL4qsYmppG9QM7ptbTDHHEJGnCQpzo5VbUA94Q2yggb,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2cJ4sVHxoHuVZ5nD2Cn39yNH3CptSnPYzaHHWYRXPXwg,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3ZCBEZDiyxse7bfYeH15S3Shv1N6f2BycVTERP5iWiRg,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9UqKDZ5rPyDfT5zevJGaR9QAYHGcPAZ88M7qgWD2nwZV,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6cDteAJYWGGwgoUcZo3stsW8x8whYt8CuFPtngWtYUrm,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6TDyoVUb55rVVuHJw75uckpjj42UZT5dNBMNhtY2isdu,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5EyBaDnsKZ1LF4HKj6Ead37t8NmCY45hNFv8Z3r6koHy,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GgbfebAkoaXC61HwYdUax9XnyubSy8Jp7Bf99LwmRm4v,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CH9TYUcQZDCgSwJkmLnh1yNdYJdTgbwQPaShswTQBUPJ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
EGfyMoBm9D354HfaHWKzHt1fipcQDKiJH9dccNAPnqV8,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BP8swVyLCysYzQpkHb6rnjJLpKcWuiJW8LSAuYczwPq7,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
9nWVFCRjAELzqo2NwwQWgfJv6NMABQVspeVPEqukZiEJ,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
DPFNzNzcLAMUqAi5zQyn4bq4nc8fwNr45uKEZFEfTWFy,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3isLygDuXFU3J41uwXY9cL4hBkVR8KZhHJ367aM9Fwm9,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6EBws22uNHNbphrEjLNuQAc7SaMnwEnSkYukkFCFnJHu,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
73ME7RZyEvMKMKWUcMrPdgJK1px5TYXrdJ3SmthGhbkW,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9bkpRHBZD4CBL1RLzfD9JLvUXZMyv7Qns4najZHGyEmX,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BUEpPBgbsr9f7ZjdNuhXWWbmd9U3TEQGgQbd98vk55tC,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7MjB4dCox1NLsBpdaWchYS5MVitsGxoTPAJskD41jaHG,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8ctZWLjqKbKNbKsVTKzsFUcNk8FsbB1n6MVgB11gpYRS,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7h7mtReHzkqJYVPXWhEj39qLNpyFfpL2AWBWUVUJabkF,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2AnZZZZidWc6xe37e4iLhTdo1EqBn1wy31vJXPWLX5eQ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3CPLFGLG3f64vuRNGZAkKavFm7MkdrffPduWCC9CWGQm,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
YaqCpjXYvo9CpX7CfHudwx4D2qeaBvtEJEa5TzF214d,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DFFsrRPuzebaRyg9o8qrkoWUye1verBU9tRT5rfiywyU,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5Dpt91dVf6DJVoSMam6d1qB4Qu7CTyPQ1ZwZroDvSpnE,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HUzH1aEQMsEbotcLtkSgJ7EN5HCdqf8JavrhMYd41fMu,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5EnZAtzdomEZQyDhvLBAe2vjXU7z8hEW1TYdHDH94QPz,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BbZ2vb4DFes26ahitHFd2yKE6fTT62dJ1DCbFVAqaNt8,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9v8qRiXDkRRxCzzu5AQppmkGa8D15ZuaF3LBo9kwy9Az,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BQMzYphEy8yn5vsM7GjK4qyMF3v5Po4kLYDE1Ln87goz,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
H5Hf5Pt4jVTVYwn53bXTFk8wZVGzvGdwZGBoYDU5otgZ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CY43aewU2fiJmjTu3pw9qoc1Fg8DuzWBMCJ3m7YTmNxC,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
B1fMs5Md9xHW4oaNxToaC27NUpi4NWHhm8GbMjtHkzif,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
2ZD1yc7o5kkJtjWenkZNTt2CUxmH9Ti61VYbtftzMWx7,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BfkLBgR4PeChB1n7yEZXmwfjHAvzpepEcrHATyCXZk7P,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2gYnhGgPh6MDfUpffM75C9ufAN4uep8Jfg5DmLT9bGZN,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
EVLf7eDCDfBdWNSEQDgq43eDuY8QjnC8qEhKzJSgRhUy,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5mBpk31gfJHpZKrXYxnvuNoqmu1e8KXa8ZmFa1jH7Y2g,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HCRzbKAz9vx7PsYEAu7AMwTRnj7ToqjLqUV1hWtS1P8D,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CJSXAUJD9VChrT5Ydsumivqrk7TsqbDVeD3uS96zn8SP,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
AycM6uWXLmbCYtBwW54AY5AgCrCxwiDWbNEmHYY6am76,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6LsHiJA2SJvkDunvYaBgHsGv6F4PJVabGSkYSBN4imjK,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DbhiJUVEizrTFGzTQGwTqgdQKMcjGb1ZYWLRKXK61fMz,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BGatZFP6jXmi7soZkJuxabJm5acfovdGtmbNBx9gVHpf,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3i8VvCZeikePT3LUDetqN5WTjaVT8LVWZHeY4gMENQqy,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
ELVXQX7HNxM8tJHcAWki68j4hB5GSVexkwghdf3zdAUq,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6rwxMiB3dGXVJ6USURz23xS4zHecpnpe9817kNRcNdaY,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8V4AH3pFqRbZmkBVKUkmY2Vrksovu2UiNPh5RRMmNj3C,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
D6Grt8uDKTUm67kCsRnKGcpY3LEsAKBRWSTvVzjVwowW,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HTdnXRav8NwVurn9Sj5hNdM3nLGx7xoWpgJ5pHvC6pvi,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
92xZpHGRsbzgrDsSg1xDirmjBGEXRK9qvRY87mREuJfT,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DMJeRk5NS2NM2oCJoRvBrNgwnRXoEfpACKruPDAqPArf,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
4wJ2Yf9842TjbVuzGmN27ziWJvbZpvSa52Si8LshvmCK,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6QBKu9gyRMrmqYo8wmabv2xb73oKWGeTv8ZTHNRtAPY9,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
94BFtYsNdGgRLo5JtsXNMw6d1CH7r9nwhF8yyxz7zPbz,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
27zxodnTVihK1mz6tTyFf3TeCumLi4VXpcwckmmq685C,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7XRrgY2CfZKLsW516vYF5dTAfDQpYQPxoHcKD6g1dxCn,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7FJqDcgpHHexb47kkju3nVmxDTLEuTMMxT4bXj9KpSQf,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BeZKY6aKy4uzxpT5EGi4Kgf22pd4Z4xiyw1GiXG5TCY3,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DJ1qMbputMSruMnu3N8NdogmumG3c2wCdDtrWFEUegEu,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8vEboTbFiWWyHf6a2gah1oWpmEZjpsELNdJ1aXfD2NRk,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
41VSVYHFc3CGsCvfrgYb2jHuz1uk1AGwe2b57DP1MzKd,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DnfT1LoisgxAFEsqw24SmzKpwCcTLJ6Jg6tc1pXTBhD,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2SHDfrx9pfMAbY8EvEnvQc9Ke2cZ63YB9cPiYjayVEsj,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3nVF3SWJmoDDhXnQdo26ehtqADTAB5CBTvAiFYfF5Jms,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
Au4yzZoFMmPfbqvStpyf93cuJXXu7zpLPTUedRTs8cuD,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8DXb9TS8B4chqJE7Vn6hrZY8H1omJeZpkqjiB6sLk4kU,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
AB1nHtSFJY17eCcApZQvkH4q3LiSpxYMY9zt6NetdkCw,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7Zemj4cEhmeQJzfWWyG9tPhVWVsQgHZUTy14CG2T7Jq5,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
FkHFSFZNXFPxeRbJGa9aBxm2pmMT3foW3m26Razn2GZk,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
DJ6VuoW1WJCphZeZZiDP6CGpBnXzccnECpEJgaqUDYCy,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
D5FSQuqHHrQjrFrRqPZyyoXxqM7iUyVb5gSggr2kEkhC,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
FsNFwLPniKs6sFTir6aM5eUWXRn8v4pMUN76ZG5jLtsp,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
Cu82bLqnE72exLMUHUrmoSzNXexnRRakMZ4WkSD6N362,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
BwS83oi1coX7ffD1fto7XBenXDdHTuZvtRqbBcNLaXej,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
62kiGu1WeTUdr71rw7YgZGE3FgozjWY17Ymi85RuNXng,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
72YJGb9esDaZD6E7hYjWJbzt1HQRnMWUSfSmxfkZpUV,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BmTtFLKFjDkqJPswuj2WK2GKTD42pxnaN9sSd4JCg27b,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
H71iJzGWvmeHc9QYoVjCgX8ecSfrCWCyxxapmJVUeQAJ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GNvkgzFuYYf3RLyZCXCkGuJ7Fi7VWJgyFjKesZUk2v4b,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6sGhdgtjhPVxt1VpRBtvvBgRpvRc2mTmVd41JkN2LVB,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3JMLzJWrZcuqeSSykw7BC4b91f4HTJzKbuWfun1CAukY,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
A9Cq7Zd2eah6XLbHG6fLuzfgKTqiZH2vZp6evokCijH4,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7J7xgm8oMHYX6z8LYJNBPWX7q8PBZkYqTxGrnREz6N9h,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
Et4pD7L7S8jNCkzrCN3skrejsniGXtQv5X9UFWTbfFfh,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
4c4PdL8oxAGNi1XUkB26zURq8vrqPstwPM7MnwZxqiGh,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8hLcurgxhmRfwW5UQT8RjSUjgMMqeoDgpMrSrqWurAhU,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
Hk4LFuLCPZidANgpiJeuWb8hg1318pMPLKkeMLG9NCRi,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9Hnff3yLRKaEEWh5fBnyHfdtCUuDpsjqH88b4oEVuXFk,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3yaCFqpRb3n6BvmugK5LCULHAPvk6P1kUQG5n2YQe24L,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
81CDi8PJxyeuvqagvxg8ZaPNDrsQZQ9R2qaPGU2vYXLe,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
8BQ6g3YntnesbpjQ1CBgueakBX2ihAPVh8cFnZskQyUx,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
JDNmvysQ8VQHY8AHUBZ1TF9LS6NVPYATNqWABeuxC6jA,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
De3D7bRLbS5FELpL14HEyaa7H5peaPwdVMnb2yDofPXe,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
FntdJHsMwwrzAsmJzszpBL4PvbsSqW8PTbRQuDNcXpP4,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DtwYZqm5LZ1N2rf5X2XUcJ75QxwLnvWHEgUhZPhRUZEW,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
88TG8AgQxyNweWe7y1rPLUaYugNrCpQXqqhtgbnE2RX4,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
BtdDdBwu7uNdMh62m7SqB4b2JudPRtMHM6DJ1q7asdqz,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
